canonical_keyword_x,TimePeriod,Search Volume,Impressions_SEO,Paid_Clicks,Paid_Impressions,Paid_CTR,Paid_Cost,Organic_Score,Paid_Score,Business_Label_Final
iata dangerous good regulation,4,320,9,406,3692,10.996749729144096,1982.1,0.5810352910252083,0.7542257344193639,"Strong in paid, not organic → invest in organic"
hazardous material training,4,550,19,121,7255,1.667815299793246,419.79,0.4687277406974653,0.6481213776385907,Weak near thresholds – small optimizations
dangerous good training online,4,30,9,1,87,1.1494252873563218,6.65,0.44115597762079384,0.40266777168046386,Weak very low – drop or archive
how to transport large lithium battery,4,0,0,196,2373,8.259587020648967,1004.62,0.312280701754386,0.7085455336423893,"Strong in paid, not organic → invest in organic"
hazardous material software,4,7210,21,64,2303,2.778983933999132,351.54,0.6808962379308499,0.6219191837155933,"Strong in organic, not paid → invest in paid"
packaging for large lithium battery,4,0,0,52,1933,2.690118986032074,215.44,0.32982456140350874,0.6103404716993218,Weak moderate – deprioritize but monitor
ship ev battery,4,0,0,10,495,2.0202020202020203,26.45,0.11228070175438597,0.5176027787244393,Weak very low – drop or archive
iata dgr 2022,4,0,0,646,5564,11.610352264557871,4273.21,0.3333333333333333,0.7733643492136003,"Strong in paid, not organic → invest in organic"
emergency response guide book,4,10,3,81,2520,3.214285714285714,124.0,0.4281876233106112,0.6383112345484565,Weak moderate – deprioritize but monitor
emergency response guidebook,4,3810,156,689,20249,3.4026371672675197,1184.44,0.7600819858466794,0.7539476094527839,Strong in both → cut/reduce paid
iata training,4,0,0,37,1158,3.1951640759930915,128.58,0.3333333333333333,0.5955968959444224,Weak moderate – deprioritize but monitor
oxidizer placard,4,210,26,6,235,2.553191489361702,23.9,0.6280850151052234,0.4953746919752746,"Strong in organic, not paid → invest in paid"
oxidizer label,4,90,4,13,375,3.4666666666666663,47.12,0.5089169172167279,0.5415984690214359,Weak moderate – deprioritize but monitor
packaging for electric vehicle battery,4,0,0,7,167,4.191616766467066,23.26,0.010526315789473684,0.5139053277414269,Weak very low – drop or archive
labelmastercom,4,50,8,223,676,32.98816568047337,370.21,0.5397902619330015,0.761746583770449,"Strong in paid, not organic → invest in organic"
ship large lithium battery,4,0,0,106,12056,0.8792302587923027,280.83,0.32631578947368417,0.636021332207837,Weak moderate – deprioritize but monitor
hazmat training,4,3650,63,180,5825,3.0901287553648067,667.26,0.6791538376396988,0.6797179892957983,Strong in both → cut/reduce paid
labelmaster placard,4,70,18,3108,7031,44.20423837291992,3820.59,0.5804316744582182,0.9055458780047558,"Strong in paid, not organic → invest in organic"
dot label,4,590,75,162,5621,2.882049457391923,446.46,0.6878166557017988,0.6730998512947293,Strong in both → cut/reduce paid
dot hazmat placard,4,5620,41,45,1207,3.728251864125932,194.25,0.7441429691270566,0.6094456179394953,"Strong in organic, not paid → invest in paid"
hazmat online training,4,410,15,52,2125,2.447058823529412,266.89,0.5962136648818165,0.6084405798276176,Weak near thresholds – small optimizations
placard,4,54340,1055,1179,18396,6.409001956947162,6937.93,0.9370518437879781,0.7750199545742948,Strong in both → cut/reduce paid
dot hazmat label,4,360,29,94,1577,5.960684844641725,221.69,0.6406195271664189,0.6612365675867181,"Strong in organic, not paid → invest in paid"
dot placard,4,2600,142,548,12706,4.312923028490477,2687.9300000000003,0.7729773253558561,0.7423478758295605,Strong in both → cut/reduce paid
electric vehicle battery shipping,4,0,0,9,85,10.588235294117649,38.93,0.20350877192982456,0.5526008780693873,Weak very low – drop or archive
iata dgr 59th,4,0,0,0,168,0.0,0.0,0.32865497076140354,0.35190312599690615,Weak very low – drop or archive
dgi training,4,480,0,26,897,2.898550724637681,90.49,0.5221356581045055,0.5746403906513738,Weak near thresholds – small optimizations
how to ship large lithium battery,4,10,0,11,121,9.090909090909092,35.15,0.3943586438783962,0.558397578676969,Weak moderate – deprioritize but monitor
shipping ev battery,4,20,2,37,932,3.969957081545064,115.7,0.43620261920424674,0.6004994586201149,Weak moderate – deprioritize but monitor
hazard label,4,4640,270,965,18749,5.146941170195744,2300.29,0.7948661933483535,0.7790697834366315,Strong in both → cut/reduce paid
online hazardous material training,4,20,2,1,864,0.1157407407407407,1.16,0.41514998762529937,0.4203963507412011,Weak very low – drop or archive
dg software,4,10,7,299,10220,2.9256360078277885,1232.94,0.4880845691670696,0.7048538723448025,"Strong in paid, not organic → invest in organic"
dg training course,4,0,4,34,557,6.104129263913824,228.48,0.3569804264557903,0.606611447119504,Weak moderate – deprioritize but monitor
hazmat label,4,2000,109,1229,19461,6.315194491547197,5540.620000000001,0.7519022452491045,0.78504761014351,Strong in both → cut/reduce paid
shipping large lithium battery,4,3250,131,166,2407,6.896551724137931,510.88,0.7636611112148654,0.6955957814897902,Strong in both → cut/reduce paid
erg book,4,590,49,185,2896,6.388121546961326,385.16,0.6601842490820037,0.6997191476834632,Strong in both → cut/reduce paid
how to ship a car battery,4,20,0,12,720,1.6666666666666667,50.650000000000006,0.3082787178210187,0.5243411485414906,Weak very low – drop or archive
labelmaster,4,7200,519,397,1899,20.905739863085834,768.77,0.8568506595540512,0.7769837039663251,Strong in both → cut/reduce paid
dgr iata,4,170,26,242,14828,1.6320474777448073,961.67,0.6076240728376954,0.6843434249957145,"Strong in paid, not organic → invest in organic"
label master,4,7310,236,4414,12793,34.50324396154147,4420.299999999999,0.8217033698440432,0.9139189808607161,Strong in both → cut/reduce paid
hazmat shipping software,4,10,2,3,236,1.2711864406779665,10.47,0.44801353940197514,0.4515988918367282,Weak very low – drop or archive
gas hazard label,4,170,24,23,595,3.865546218487395,70.69,0.6009711163715216,0.5743746173613423,Weak near thresholds – small optimizations
hazmat shipping training,4,90,6,89,2124,4.190207156308851,544.36,0.4858211281114297,0.6484016025320012,Weak near thresholds – small optimizations
shipping car battery,4,70,0,82,2256,3.634751773049645,442.71,0.4127704485025989,0.6408750532532135,Weak moderate – deprioritize but monitor
waste label,4,90,17,62,2493,2.486963497793823,120.73,0.5858098943312205,0.618666570317737,Weak near thresholds – small optimizations
training for iata,4,0,0,149,3844,3.8761706555671176,862.8,0.3333333333333333,0.6738678473429919,"Strong in paid, not organic → invest in organic"
un placard,4,140,29,111,3706,2.9951430113329733,252.68,0.6130487856371377,0.6537066299771125,Weak near thresholds – small optimizations
cylinder label,4,30,2,49,1622,3.020961775585697,159.83999999999995,0.4060036762707205,0.6095680687319129,Weak moderate – deprioritize but monitor
this label,4,10,0,234,44631,0.5242992538818311,268.93,0.40663934563278215,0.6796514065585695,"Strong in paid, not organic → invest in organic"
battery recall ship,4,0,0,17,515,3.300970873786408,66.48,0.2853801169473684,0.5546859154721676,Weak very low – drop or archive
49 cfr book,4,110,13,400,4398,9.095043201455209,1890.79,0.5745986496697827,0.7479389061039725,"Strong in paid, not organic → invest in organic"
corrosive placard,4,460,46,68,4977,1.366284910588708,340.05999999999995,0.6676058550573516,0.614593023886475,"Strong in organic, not paid → invest in paid"
consumer commodity label,4,270,5,10,193,5.181347150259067,36.29,0.5163930602266977,0.5376025041658234,Weak moderate – deprioritize but monitor
corrosive label,4,310,61,35,1088,3.2169117647058822,118.04,0.6739065871107428,0.5927628875167603,"Strong in organic, not paid → invest in paid"
2016 erg,4,70,18,17,869,1.9562715765247407,16.17,0.5663965867389199,0.5451124487425435,Weak near thresholds – small optimizations
dangerous good label,4,430,50,133,2410,5.518672199170124,424.66,0.6653768567687401,0.677614741155088,Strong in both → cut/reduce paid
hazard class 2,5,9250,56,153,3649,4.192929569745136,331.17,0.7194525800213617,0.6785669418211433,Strong in both → cut/reduce paid
emergency response guide book,5,10,2,98,2502,3.916866506794564,138.18,0.4409959955423261,0.6530944861156411,Weak near thresholds – small optimizations
oxidizer placard,5,210,14,5,943,0.5302226935312832,15.49,0.60407143998754,0.47440861901183073,Weak near thresholds – small optimizations
electric vehicle battery shipping,5,0,0,11,94,11.702127659574469,42.02,0.22456140350877193,0.5661161927377713,Weak very low – drop or archive
49 cfr book,5,110,21,1308,9229,14.172716437317154,6553.29,0.5930641565776108,0.8069491367913852,"Strong in paid, not organic → invest in organic"
erg book,5,590,62,181,2851,6.348649596632761,372.43,0.6626085980098603,0.6983848217260911,Strong in both → cut/reduce paid
oxidizer label,5,110,4,10,365,2.73972602739726,33.64,0.5360431069537102,0.5229560171918426,Weak moderate – deprioritize but monitor
labelmaster,5,8800,561,419,1581,26.5022137887413,876.3700000000001,0.8661578604359214,0.7875585946262411,Strong in both → cut/reduce paid
online hazardous material training,5,10,3,3,169,1.7751479289940828,8.21,0.3966086759421901,0.4554479932407375,Weak very low – drop or archive
haz mat label,5,1300,6,352,6906,5.09701708659137,869.03,0.6285443336816443,0.7276574142838816,Strong in both → cut/reduce paid
waste label,5,170,16,38,2563,1.48263753413968,99.03,0.6027590300183768,0.5844629105460533,Weak near thresholds – small optimizations
packaging for large lithium battery,5,0,0,60,1328,4.518072289156627,271.04,0.32982456140350874,0.6294611036512727,Weak moderate – deprioritize but monitor
large battery packaging,5,120,18,12,696,1.7241379310344829,33.27,0.5920510283334642,0.5248311071270715,Weak near thresholds – small optimizations
labelmastercom,5,70,3,220,688,31.976744186046517,410.41,0.5167748665313051,0.7598428013847429,"Strong in paid, not organic → invest in organic"
dot placard,5,3200,150,746,15095,4.942033786021861,3053.91,0.7815467694637004,0.7614323588429148,Strong in both → cut/reduce paid
packaging for ev battery,5,0,0,10,329,3.0395136778115504,27.79,0.06315789473684211,0.5250639398367244,Weak very low – drop or archive
labelmaster placard,5,110,21,2921,6290,46.43879173290938,4324.360000000001,0.60008170043726,0.901850996534058,"Strong in paid, not organic → invest in organic"
packaging for electric vehicle battery,5,0,0,13,364,3.571428571428571,45.4,0.3333333333333333,0.5422684457620081,Weak very low – drop or archive
dot label,5,590,75,113,2649,4.265760664401661,384.79,0.6878166557017988,0.6622792734589429,"Strong in organic, not paid → invest in paid"
consumer commodity label,5,270,6,5,424,1.179245283018868,18.09,0.5069012947936437,0.47582849086006973,Weak moderate – deprioritize but monitor
emergency response guidebook,5,3930,216,791,17250,4.585507246376812,1408.9299999999998,0.7742522910106291,0.7678873112432036,Strong in both → cut/reduce paid
hazard label,5,5560,156,1502,30777,4.88026773239757,4081.71,0.7649357771879984,0.7957251269409733,Strong in both → cut/reduce paid
battery recall ship,5,0,4,12,244,4.918032786885246,42.42,0.3370973855084219,0.5457759458383709,Weak very low – drop or archive
placard,5,54370,2961,1409,21472,6.562034277198212,7727.92,0.9663393195260134,0.7794423410537266,Strong in both → cut/reduce paid
flammable label,5,420,35,5,442,1.1312217194570136,13.09,0.6592013210774925,0.4755281428675393,"Strong in organic, not paid → invest in paid"
flammable gas label,5,10,2,6,316,1.89873417721519,21.16,0.40239950431425586,0.49040415483733324,Weak very low – drop or archive
flammable placard,5,1310,99,150,5303,2.828587591929097,773.66,0.7328590494381994,0.6676591276603893,Strong in both → cut/reduce paid
un placard,5,220,50,141,2908,4.84869325997249,323.06,0.6519746544340931,0.6777134256389232,Strong in both → cut/reduce paid
gas hazard label,5,170,12,51,1149,4.43864229765013,142.04,0.5602203624349126,0.620515274056742,Weak near thresholds – small optimizations
2016 erg,5,80,15,24,1096,2.18978102189781,23.96,0.5581409340572295,0.5653281044600151,Weak near thresholds – small optimizations
shipping car battery,5,50,1,117,1515,7.722772277227722,564.4399999999999,0.4485177676194949,0.6795517033563181,"Strong in paid, not organic → invest in organic"
2012 erg,5,0,0,1,476,0.2100840336134453,0.76,0.3333333333333333,0.41031022033509323,Weak very low – drop or archive
dangerous good training,5,200,16,94,2984,3.1501340482573728,493.75,0.5171742490155604,0.6450629576021394,Weak near thresholds – small optimizations
how to ship large lithium battery,5,10,0,18,171,10.526315789473683,63.71,0.3943586438783962,0.5887450307663817,Weak moderate – deprioritize but monitor
iata training,5,0,0,29,929,3.1216361679224973,67.31,0.3333333333333333,0.5821032933185103,Weak moderate – deprioritize but monitor
dangerous good training online,5,40,10,5,147,3.4013605442176877,28.12,0.43371394493381416,0.4920803749540573,Weak moderate – deprioritize but monitor
hazmat label,5,2600,119,1868,27193,6.869414922958114,7821.089999999999,0.7658134171099052,0.7953881944409612,Strong in both → cut/reduce paid
shipper for large battery,5,0,0,4,103,3.883495145631068,11.04,0.32982456140350874,0.4841538003975012,Weak very low – drop or archive
shipping packaging for large battery,5,0,0,5,509,0.9823182711198428,16.65,0.32982456140350874,0.4746549040340492,Weak very low – drop or archive
dg software,5,20,7,198,5946,3.3299697275479314,724.76,0.5078525963377621,0.6863751182288759,"Strong in paid, not organic → invest in organic"
iata dangerous good regulation,5,320,11,356,3156,11.280101394169836,1860.2000000000005,0.5832207410371747,0.7481711577946657,"Strong in paid, not organic → invest in organic"
shipping large lithium battery,5,3090,111,362,4144,8.735521235521237,1498.99,0.7524818033442401,0.7424183251753023,Strong in both → cut/reduce paid
dg training course,5,10,1,9,195,4.615384615384616,59.83,0.3788169932436265,0.5291140797401302,Weak very low – drop or archive
how to transport large lithium battery,5,0,0,140,1998,7.007007007007007,635.78,0.3192982456140351,0.6864003673517641,"Strong in paid, not organic → invest in organic"
iata dgr 59th,5,0,0,2,44,4.545454545454546,4.97,0.3274853801157895,0.4556276691123138,Weak very low – drop or archive
hazmat training,5,4120,43,120,4166,2.8804608737397985,397.38,0.6441561955226353,0.6568049817777988,"Strong in organic, not paid → invest in paid"
